group_id,group_type,method,score_source,aggregation,rank,item_idx,movie_id,title,group_score,lambda_std,alpha_minority
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,1,283,318,"Shawshank Redemption, The (1994)",0.797502338886261,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,2,2381,2905,Sanjuro (1962),0.7813113331794739,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,3,622,745,"Close Shave, A (1995)",0.7590711712837219,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,4,1012,1262,"Great Escape, The (1963)",0.7465773224830627,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,5,3119,3801,Anatomy of a Murder (1959),0.7417488694190979,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,6,985,1234,"Sting, The (1973)",0.7396178245544434,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,7,410,457,"Fugitive, The (1993)",0.7374501824378967,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,8,913,1148,"Wrong Trousers, The (1993)",0.7368829250335693,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,9,717,904,Rear Window (1954),0.7274923920631409,0.0,
test_group_0028,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,10,1000,1250,"Bridge on the River Kwai, The (1957)",0.7247486710548401,0.0,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,1,283,318,"Shawshank Redemption, The (1994)",-0.7736654877662659,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,2,2381,2905,Sanjuro (1962),-0.8058053255081177,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,3,1012,1262,"Great Escape, The (1963)",-0.9054470062255859,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,4,410,457,"Fugitive, The (1993)",-0.9178752899169922,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,5,985,1234,"Sting, The (1973)",-0.9309859871864319,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,6,3119,3801,Anatomy of a Murder (1959),-0.9348887801170349,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,7,622,745,"Close Shave, A (1995)",-0.9562121629714966,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,8,913,1148,"Wrong Trousers, The (1993)",-0.9675053954124451,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,9,450,497,Much Ado About Nothing (1993),-0.9827195405960083,,
test_group_0028,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,10,976,1224,Henry V (1989),-0.9943170547485352,,
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,1,283,318,"Shawshank Redemption, The (1994)",1.0,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,2,2381,2905,Sanjuro (1962),0.9980707168579102,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3,1012,1262,"Great Escape, The (1963)",0.9920892715454102,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,4,410,457,"Fugitive, The (1993)",0.9913432002067566,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,5,985,1234,"Sting, The (1973)",0.9905561804771423,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,6,3119,3801,Anatomy of a Murder (1959),0.990321934223175,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,7,622,745,"Close Shave, A (1995)",0.989041805267334,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,8,913,1148,"Wrong Trousers, The (1993)",0.9883639812469482,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,9,450,497,Much Ado About Nothing (1993),0.9874506592750549,,2.0
test_group_0028,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,10,976,1224,Henry V (1989),0.9867544174194336,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,1,949,1197,"Princess Bride, The (1987)",0.9747591614723206,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,2,609,720,Wallace & Gromit: The Best of Aardman Animation (1996),0.9556782841682434,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,3,980,1228,Raging Bull (1980),0.9534303545951843,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,4,1764,2186,Strangers on a Train (1951),0.9518227577209473,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,5,1904,2366,King Kong (1933),0.9504391551017761,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,6,1568,1982,Halloween (1978),0.948797881603241,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,7,1300,1625,"Game, The (1997)",0.9487726092338562,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,8,973,1221,"Godfather: Part II, The (1974)",0.9483895301818848,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,9,1232,1537,Shall We Dance? (Shall We Dansu?) (1996),0.9476213455200195,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_average,rating_user_knn,average,10,975,1223,"Grand Day Out, A (1992)",0.9458284378051758,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,1,949,1197,"Princess Bride, The (1987)",0.9665975570678711,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,2,31,32,Twelve Monkeys (1995),0.9256080389022827,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,3,609,720,Wallace & Gromit: The Best of Aardman Animation (1996),0.9236632585525513,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,4,2031,2501,October Sky (1999),0.9189748764038086,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,5,2381,2905,Sanjuro (1962),0.9163742065429688,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,6,1037,1287,Ben-Hur (1959),0.9020212888717651,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,7,1022,1272,Patton (1970),0.9013174772262573,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,8,973,1221,"Godfather: Part II, The (1974)",0.8965026140213013,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,9,2927,3578,Gladiator (2000),0.8954963684082031,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_least_misery,rating_user_knn,least_misery,10,580,669,Aparajito (1956),0.8954678773880005,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,1,949,1197,"Princess Bride, The (1987)",0.9747591614723206,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,2,609,720,Wallace & Gromit: The Best of Aardman Animation (1996),0.9556782841682434,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,3,980,1228,Raging Bull (1980),0.9534303545951843,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,4,1764,2186,Strangers on a Train (1951),0.9518227577209473,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,5,1904,2366,King Kong (1933),0.9504391551017761,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,6,1568,1982,Halloween (1978),0.948797881603241,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,7,1300,1625,"Game, The (1997)",0.9487726092338562,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,8,973,1221,"Godfather: Part II, The (1974)",0.9483895301818848,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,9,1232,1537,Shall We Dance? (Shall We Dansu?) (1996),0.9476213455200195,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,10,975,1223,"Grand Day Out, A (1992)",0.9458284378051758,0.0,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,1,949,1197,"Princess Bride, The (1987)",-0.07680173218250275,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,2,609,720,Wallace & Gromit: The Best of Aardman Animation (1996),-0.1376994252204895,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,3,980,1228,Raging Bull (1980),-0.1504814773797989,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,4,1764,2186,Strangers on a Train (1951),-0.15610302984714508,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,5,1904,2366,King Kong (1933),-0.16096730530261993,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,6,973,1221,"Godfather: Part II, The (1974)",-0.1619495004415512,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,7,1568,1982,Halloween (1978),-0.16676777601242065,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,8,1300,1625,"Game, The (1997)",-0.16685742139816284,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,9,1232,1537,Shall We Dance? (Shall We Dansu?) (1996),-0.16692528128623962,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,10,2479,3022,"General, The (1927)",-0.17386843264102936,,
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,1,949,1197,"Princess Bride, The (1987)",1.0,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,2,609,720,Wallace & Gromit: The Best of Aardman Animation (1996),0.9960964918136597,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,3,980,1228,Raging Bull (1980),0.9952771663665771,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,4,1764,2186,Strangers on a Train (1951),0.9949167966842651,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,5,1904,2366,King Kong (1933),0.9946050047874451,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,6,973,1221,"Godfather: Part II, The (1974)",0.9945420622825623,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,7,1568,1982,Halloween (1978),0.9942331910133362,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,8,1300,1625,"Game, The (1997)",0.994227409362793,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,9,1232,1537,Shall We Dance? (Shall We Dansu?) (1996),0.9942230582237244,,2.0
test_group_0028,homogeneous_cluster_0,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,10,2479,3022,"General, The (1927)",0.9937780499458313,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,1,283,318,"Shawshank Redemption, The (1994)",0.9064720273017883,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,2,2804,3435,Double Indemnity (1944),0.8645153641700745,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3,2381,2905,Sanjuro (1962),0.8411943316459656,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,4,913,1148,"Wrong Trousers, The (1993)",0.8105586171150208,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,5,743,930,Notorious (1946),0.807833194732666,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,6,721,908,North by Northwest (1959),0.8076304793357849,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,7,959,1207,To Kill a Mockingbird (1962),0.7987580299377441,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,8,718,905,It Happened One Night (1934),0.7961753010749817,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,9,735,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0.7945210337638855,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_average,hybrid_mf_bayes,average,10,622,745,"Close Shave, A (1995)",0.7864767909049988,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,1,283,318,"Shawshank Redemption, The (1994)",0.8050799369812012,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,2,718,905,It Happened One Night (1934),0.7832566499710083,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3,735,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0.7661897540092468,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,4,2804,3435,Double Indemnity (1944),0.7534565925598145,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,5,766,953,It's a Wonderful Life (1946),0.7395111918449402,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,6,743,930,Notorious (1946),0.6959401369094849,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,7,1012,1262,"Great Escape, The (1963)",0.6932377219200134,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,8,2381,2905,Sanjuro (1962),0.6867440342903137,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,9,739,926,All About Eve (1950),0.6854637265205383,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,10,888,1104,"Streetcar Named Desire, A (1951)",0.6829378008842468,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,1,283,318,"Shawshank Redemption, The (1994)",0.9064720273017883,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,2,2804,3435,Double Indemnity (1944),0.8645153641700745,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3,2381,2905,Sanjuro (1962),0.8411943316459656,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,4,913,1148,"Wrong Trousers, The (1993)",0.8105586171150208,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,5,743,930,Notorious (1946),0.807833194732666,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,6,721,908,North by Northwest (1959),0.8076304793357849,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,7,959,1207,To Kill a Mockingbird (1962),0.7987580299377441,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,8,718,905,It Happened One Night (1934),0.7961753010749817,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,9,735,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0.7945210337638855,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,10,622,745,"Close Shave, A (1995)",0.7864767909049988,0.0,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,1,283,318,"Shawshank Redemption, The (1994)",-0.305635929107666,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,2,2804,3435,Double Indemnity (1944),-0.4537522792816162,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3,2381,2905,Sanjuro (1962),-0.5509120225906372,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,4,743,930,Notorious (1946),-0.6554620265960693,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,5,721,908,North by Northwest (1959),-0.6698736548423767,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,6,718,905,It Happened One Night (1934),-0.6840035915374756,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,7,735,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),-0.6931428909301758,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,8,913,1148,"Wrong Trousers, The (1993)",-0.7157118916511536,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,9,626,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),-0.7494530081748962,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,10,766,953,It's a Wonderful Life (1946),-0.7588809132575989,,
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,1,283,318,"Shawshank Redemption, The (1994)",1.0,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,2,2804,3435,Double Indemnity (1944),0.991219699382782,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3,2381,2905,Sanjuro (1962),0.985460102558136,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,4,743,930,Notorious (1946),0.9792625308036804,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,5,721,908,North by Northwest (1959),0.9784082174301147,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,6,718,905,It Happened One Night (1934),0.9775705933570862,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,7,735,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0.9770287871360779,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,8,913,1148,"Wrong Trousers, The (1993)",0.9756909608840942,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,9,626,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0.9736908674240112,,2.0
test_group_0028,homogeneous_cluster_0,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,10,766,953,It's a Wonderful Life (1946),0.9731319546699524,,2.0
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,1,479,527,Schindler's List (1993),0.8848006725311279,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,2,410,457,"Fugitive, The (1993)",0.8415692448616028,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,3,2381,2905,Sanjuro (1962),0.8225960731506348,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,4,1012,1262,"Great Escape, The (1963)",0.8181136250495911,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,5,47,50,"Usual Suspects, The (1995)",0.8071579337120056,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,6,985,1234,"Sting, The (1973)",0.8014146685600281,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,7,1605,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0.7992303967475891,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,8,717,904,Rear Window (1954),0.787777841091156,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,9,834,1036,Die Hard (1988),0.7829845547676086,,
test_group_0029,homogeneous_cluster_0,mf_average,mf,average,10,3119,3801,Anatomy of a Murder (1959),0.7720981240272522,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,1,47,50,"Usual Suspects, The (1995)",0.7660595774650574,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,2,479,527,Schindler's List (1993),0.7604299187660217,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,3,410,457,"Fugitive, The (1993)",0.7571042776107788,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,4,727,914,My Fair Lady (1964),0.7248949408531189,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,5,533,593,"Silence of the Lambs, The (1991)",0.7204257845878601,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,6,1012,1262,"Great Escape, The (1963)",0.699076771736145,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,7,992,1242,Glory (1989),0.6913962364196777,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,8,2489,3035,Mister Roberts (1955),0.6902364492416382,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,9,985,1234,"Sting, The (1973)",0.6873466372489929,,
test_group_0029,homogeneous_cluster_0,mf_least_misery,mf,least_misery,10,996,1246,Dead Poets Society (1989),0.6714662909507751,,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,1,479,527,Schindler's List (1993),0.8848006725311279,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,2,410,457,"Fugitive, The (1993)",0.8415692448616028,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,3,2381,2905,Sanjuro (1962),0.8225960731506348,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,4,1012,1262,"Great Escape, The (1963)",0.8181136250495911,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,5,47,50,"Usual Suspects, The (1995)",0.8071579337120056,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,6,985,1234,"Sting, The (1973)",0.8014146685600281,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,7,1605,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0.7992303967475891,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,8,717,904,Rear Window (1954),0.787777841091156,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,9,834,1036,Die Hard (1988),0.7829845547676086,0.0,
test_group_0029,homogeneous_cluster_0,mf_tuned_fairness,mf,tuned_fairness,10,3119,3801,Anatomy of a Murder (1959),0.7720981240272522,0.0,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,1,479,527,Schindler's List (1993),-0.3859485387802124,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,2,410,457,"Fugitive, The (1993)",-0.5280139446258545,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,3,1012,1262,"Great Escape, The (1963)",-0.6255862712860107,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,4,47,50,"Usual Suspects, The (1995)",-0.6497772336006165,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,5,985,1234,"Sting, The (1973)",-0.681595504283905,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,6,2381,2905,Sanjuro (1962),-0.6840977668762207,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,7,1605,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),-0.7172325849533081,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,8,834,1036,Die Hard (1988),-0.7984226942062378,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,9,766,953,It's a Wonderful Life (1946),-0.8090075254440308,,
test_group_0029,homogeneous_cluster_0,mf_nash_welfare,mf,nash_welfare,10,3119,3801,Anatomy of a Murder (1959),-0.810509443283081,,
test_group_0029,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,1,479,527,Schindler's List (1993),1.0,,2.0
test_group_0029,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,2,410,457,"Fugitive, The (1993)",0.9928867816925049,,2.0
test_group_0029,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3,1012,1262,"Great Escape, The (1963)",0.9880013465881348,,2.0
test_group_0029,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,4,47,50,"Usual Suspects, The (1995)",0.986790120601654,,2.0
test_group_0029,homogeneous_cluster_0,mf_dbscan_minority_nash,mf,dbscan_minority_nash,5,985,1234,"Sting, The (1973)",0.9851969480514526,,2.0
